# header 13
#--------------------------------------
# x=[-10 10] dx=0.5
# y=[-10 10] dy=0.5
# z associate to each x_i y_i
# T associate to each x_i y_i
#
# x1 y1 z1 = xmin       ymin   z1
# x2 y2 z2 = xmin+1*dx  ymin   z2
# x3 y3 z3 = xmin+2*dx  ymin   z3
# ...
#--------------------------------------
# x		 y			z			   T
 -8.00 	-9.50 	0.178408 	29.999465
 -7.50 	-9.50 	0.262847 	29.999211
 -7.00 	-9.50 	0.377689 	29.998867
 -6.50 	-9.50 	0.529309 	29.998412
 -6.00 	-9.50 	0.723479 	29.997830
 -5.50 	-9.50 	0.964464 	29.997107
 -5.00 	-9.50 	1.253973 	29.996238
 -4.50 	-9.50 	1.590132 	29.995230
 -4.00 	-9.50 	1.966621 	29.994101
 -3.50 	-9.50 	2.372198 	29.992884
 -3.00 	-9.50 	2.790768 	29.991629
 -2.50 	-9.50 	3.202132 	29.990395
 -2.00 	-9.50 	3.583417 	29.989252
 -1.50 	-9.50 	3.911092 	29.988269
 -1.00 	-9.50 	4.163336 	29.987513
 -0.50 	-9.50 	4.322426 	29.987036
 0.00 	-9.50 	4.376795 	29.986872
 0.50 	-9.50 	4.322426 	29.987036
 1.00 	-9.50 	4.163336 	29.987513
 1.50 	-9.50 	3.911092 	29.988269
 2.00 	-9.50 	3.583417 	29.989252
 2.50 	-9.50 	3.202132 	29.990395
 3.00 	-9.50 	2.790768 	29.991629
 3.50 	-9.50 	2.372198 	29.992884
 4.00 	-9.50 	1.966621 	29.994101
 4.50 	-9.50 	1.590132 	29.995230
 5.00 	-9.50 	1.253973 	29.996238
 5.50 	-9.50 	0.964464 	29.997107
 6.00 	-9.50 	0.723479 	29.997830
 6.50 	-9.50 	0.529309 	29.998412
 7.00 	-9.50 	0.377689 	29.998867
 7.50 	-9.50 	0.262847 	29.999211
 8.00 	-9.50 	0.178408 	29.999465
 8.50 	-9.50 	0.118105 	29.999646
 9.00 	-9.50 	0.076254 	29.999771
 9.50 	-9.50 	0.048018 	29.999856
 10.00 	-9.50 	0.029491 	29.999912
 -10.00 	-9.00 	0.046832 	29.999860
 -9.50 	-9.00 	0.076254 	29.999771
 -9.00 	-9.00 	0.121095 	29.999637
 -8.50 	-9.00 	0.187555 	29.999437
 -8.00 	-9.00 	0.283319 	29.999150
 -7.50 	-9.00 	0.417411 	29.998748
 -7.00 	-9.00 	0.599785 	29.998201
 -6.50 	-9.00 	0.840563 	29.997478
 -6.00 	-9.00 	1.148914 	29.996553
 -5.50 	-9.00 	1.531606 	29.995406
 -5.00 	-9.00 	1.991358 	29.994027
 -4.50 	-9.00 	2.525191 	29.992425
 -4.00 	-9.00 	3.123071 	29.990632
 -3.50 	-9.00 	3.767142 	29.988701
 -3.00 	-9.00 	4.431848 	29.986707
 -2.50 	-9.00 	5.085110 	29.984749
 -2.00 	-9.00 	5.690606 	29.982933
 -1.50 	-9.00 	6.210968 	29.981373
 -1.00 	-9.00 	6.611541 	29.980172
 -0.50 	-9.00 	6.864181 	29.979415
 0.00 	-9.00 	6.950522 	29.979156
 0.50 	-9.00 	6.864181 	29.979415
 1.00 	-9.00 	6.611541 	29.980172
 1.50 	-9.00 	6.210968 	29.981373
 2.00 	-9.00 	5.690606 	29.982933
 2.50 	-9.00 	5.085110 	29.984749
 3.00 	-9.00 	4.431848 	29.986707
 3.50 	-9.00 	3.767142 	29.988701
 4.00 	-9.00 	3.123071 	29.990632
 4.50 	-9.00 	2.525191 	29.992425
 5.00 	-9.00 	1.991358 	29.994027
 5.50 	-9.00 	1.531606 	29.995406
 6.00 	-9.00 	1.148914 	29.996553
 6.50 	-9.00 	0.840563 	29.997478
 7.00 	-9.00 	0.599785 	29.998201
 7.50 	-9.00 	0.417411 	29.998748
 8.00 	-9.00 	0.283319 	29.999150
 8.50 	-9.00 	0.187555 	29.999437
 9.00 	-9.00 	0.121095 	29.999637
 9.50 	-9.00 	0.076254 	29.999771
 10.00 	-9.00 	0.046832 	29.999860
 -10.00 	-8.50 	0.072535 	29.999782
 -9.50 	-8.50 	0.118105 	29.999646
 -9.00 	-8.50 	0.187555 	29.999437
 -8.50 	-8.50 	0.290491 	29.999129
 -8.00 	-8.50 	0.438812 	29.998684
 -7.50 	-8.50 	0.646499 	29.998061
 -7.00 	-8.50 	0.928966 	29.997213
 -6.50 	-8.50 	1.301890 	29.996095
 -6.00 	-8.50 	1.779472 	29.994662
 -5.50 	-8.50 	2.372198 	29.992884
 -5.00 	-8.50 	3.084275 	29.990749
 -4.50 	-8.50 	3.911092 	29.988269
 -4.00 	-8.50 	4.837107 	29.985492
 -3.50 	-8.50 	5.834664 	29.982501
 -3.00 	-8.50 	6.864181 	29.979415
 -2.50 	-8.50 	7.875973 	29.976381
 -2.00 	-8.50 	8.813783 	29.973570
 -1.50 	-8.50 	9.619735 	29.971155
 -1.00 	-8.50 	10.240155 	29.969295
 -0.50 	-8.50 	10.631452 	29.968123
 0.00 	-8.50 	10.765179 	29.967722
 0.50 	-8.50 	10.631452 	29.968123
 1.00 	-8.50 	10.240155 	29.969295
 1.50 	-8.50 	9.619735 	29.971155
 2.00 	-8.50 	8.813783 	29.973570
 2.50 	-8.50 	7.875973 	29.976381
 3.00 	-8.50 	6.864181 	29.979415
 3.50 	-8.50 	5.834664 	29.982501
 4.00 	-8.50 	4.837107 	29.985492
 4.50 	-8.50 	3.911092 	29.988269
 5.00 	-8.50 	3.084275 	29.990749
 5.50 	-8.50 	2.372198 	29.992884
 6.00 	-8.50 	1.779472 	29.994662
 6.50 	-8.50 	1.301890 	29.996095
 7.00 	-8.50 	0.928966 	29.997213
 7.50 	-8.50 	0.646499 	29.998061
 8.00 	-8.50 	0.438812 	29.998684
 8.50 	-8.50 	0.290491 	29.999129
 9.00 	-8.50 	0.187555 	29.999437
 9.50 	-8.50 	0.118105 	29.999646
 10.00 	-8.50 	0.072535 	29.999782
 -10.00 	-8.00 	0.109571 	29.999671
 -9.50 	-8.00 	0.178408 	29.999465
 -9.00 	-8.00 	0.283319 	29.999150
 -8.50 	-8.00 	0.438812 	29.998684
 -8.00 	-8.00 	0.662865 	29.998011
 -7.50 	-8.00 	0.976595 	29.997070
 -7.00 	-8.00 	1.403286 	29.995790
 -6.50 	-8.00 	1.966621 	29.994101
 -6.00 	-8.00 	2.688052 	29.991937
 -5.50 	-8.00 	3.583417 	29.989252
 -5.00 	-8.00 	4.659074 	29.986026
 -4.50 	-8.00 	5.908055 	29.982281
 -4.00 	-8.00 	7.306883 	29.978087
 -3.50 	-8.00 	8.813783 	29.973570
 -3.00 	-8.00 	10.368960 	29.968909
 -2.50 	-8.00 	11.897363 	29.964329
 -2.00 	-8.00 	13.314008 	29.960085
 -1.50 	-8.00 	14.531472 	29.956437
 -1.00 	-8.00 	15.468671 	29.953630
 -0.50 	-8.00 	16.059760 	29.951859
 0.00 	-8.00 	16.261767 	29.951254
 0.50 	-8.00 	16.059760 	29.951859
 1.00 	-8.00 	15.468671 	29.953630
 1.50 	-8.00 	14.531472 	29.956437
 2.00 	-8.00 	13.314008 	29.960085
 2.50 	-8.00 	11.897363 	29.964329
 3.00 	-8.00 	10.368960 	29.968909
 3.50 	-8.00 	8.813783 	29.973570
 4.00 	-8.00 	7.306883 	29.978087
 4.50 	-8.00 	5.908055 	29.982281
 5.00 	-8.00 	4.659074 	29.986026
 5.50 	-8.00 	3.583417 	29.989252
 6.00 	-8.00 	2.688052 	29.991937
 6.50 	-8.00 	1.966621 	29.994101
 7.00 	-8.00 	1.403286 	29.995790
 7.50 	-8.00 	0.976595 	29.997070
 8.00 	-8.00 	0.662865 	29.998011
 8.50 	-8.00 	0.438812 	29.998684
 9.00 	-8.00 	0.283319 	29.999150
 9.50 	-8.00 	0.178408 	29.999465
 10.00 	-8.00 	0.109571 	29.999671
 -10.00 	-7.50 	0.161430 	29.999516
 -9.50 	-7.50 	0.262847 	29.999211
 -9.00 	-7.50 	0.417411 	29.998748
 -8.50 	-7.50 	0.646499 	29.998061
 -8.00 	-7.50 	0.976595 	29.997070
 -7.50 	-7.50 	1.438811 	29.995684
 -7.00 	-7.50 	2.067452 	29.993798
 -6.50 	-7.50 	2.897409 	29.991309
 -6.00 	-7.50 	3.960288 	29.988121
 -5.50 	-7.50 	5.279423 	29.984166
 -5.00 	-7.50 	6.864181 	29.979415
 -4.50 	-7.50 	8.704296 	29.973898
 -4.00 	-7.50 	10.765179 	29.967722
 -3.50 	-7.50 	12.985284 	29.961069
 -3.00 	-7.50 	15.276516 	29.954205
 -2.50 	-7.50 	17.528300 	29.947461
 -2.00 	-7.50 	19.615435 	29.941211
 -1.50 	-7.50 	21.409115 	29.935841
 -1.00 	-7.50 	22.789884 	29.931708
 -0.50 	-7.50 	23.660731 	29.929102
 0.00 	-7.50 	23.958346 	29.928211
 0.50 	-7.50 	23.660731 	29.929102
 1.00 	-7.50 	22.789884 	29.931708
 1.50 	-7.50 	21.409115 	29.935841
 2.00 	-7.50 	19.615435 	29.941211
 2.50 	-7.50 	17.528300 	29.947461
 3.00 	-7.50 	15.276516 	29.954205
 3.50 	-7.50 	12.985284 	29.961069
 4.00 	-7.50 	10.765179 	29.967722
 4.50 	-7.50 	8.704296 	29.973898
 5.00 	-7.50 	6.864181 	29.979415
 5.50 	-7.50 	5.279423 	29.984166
 6.00 	-7.50 	3.960288 	29.988121
 6.50 	-7.50 	2.897409 	29.991309
 7.00 	-7.50 	2.067452 	29.993798
 7.50 	-7.50 	1.438811 	29.995684
 8.00 	-7.50 	0.976595 	29.997070
 8.50 	-7.50 	0.646499 	29.998061
 9.00 	-7.50 	0.417411 	29.998748
 9.50 	-7.50 	0.262847 	29.999211
 10.00 	-7.50 	0.161430 	29.999516
 -10.00 	-7.00 	0.231962 	29.999304
 -9.50 	-7.00 	0.377689 	29.998867
 -9.00 	-7.00 	0.599785 	29.998201
 -8.50 	-7.00 	0.928966 	29.997213
 -8.00 	-7.00 	1.403286 	29.995790
 -7.50 	-7.00 	2.067452 	29.993798
 -7.00 	-7.00 	2.970757 	29.991089
 -6.50 	-7.00 	4.163336 	29.987513
 -6.00 	-7.00 	5.690606 	29.982933
 -5.50 	-7.00 	7.586093 	29.977250
 -5.00 	-7.00 	9.863260 	29.970425
 -4.50 	-7.00 	12.507353 	29.962501
 -4.00 	-7.00 	15.468671 	29.953630
 -3.50 	-7.00 	18.658779 	29.944076
 -3.00 	-7.00 	21.951089 	29.934219
 -2.50 	-7.00 	25.186717 	29.924535
 -2.00 	-7.00 	28.185756 	29.915562
 -1.50 	-7.00 	30.763125 	29.907852
 -1.00 	-7.00 	32.747177 	29.901919
 -0.50 	-7.00 	33.998512 	29.898178
 0.00 	-7.00 	34.426160 	29.896899
 0.50 	-7.00 	33.998512 	29.898178
 1.00 	-7.00 	32.747177 	29.901919
 1.50 	-7.00 	30.763125 	29.907852
 2.00 	-7.00 	28.185756 	29.915562
 2.50 	-7.00 	25.186717 	29.924535
 3.00 	-7.00 	21.951089 	29.934219
 3.50 	-7.00 	18.658779 	29.944076
 4.00 	-7.00 	15.468671 	29.953630
 4.50 	-7.00 	12.507353 	29.962501
 5.00 	-7.00 	9.863260 	29.970425
 5.50 	-7.00 	7.586093 	29.977250
 6.00 	-7.00 	5.690606 	29.982933
 6.50 	-7.00 	4.163336 	29.987513
 7.00 	-7.00 	2.970757 	29.991089
 7.50 	-7.00 	2.067452 	29.993798
 8.00 	-7.00 	1.403286 	29.995790
 8.50 	-7.00 	0.928966 	29.997213
 9.00 	-7.00 	0.599785 	29.998201
 9.50 	-7.00 	0.377689 	29.998867
 10.00 	-7.00 	0.231962 	29.999304
 -10.00 	-6.50 	0.325080 	29.999025
 -9.50 	-6.50 	0.529309 	29.998412
 -9.00 	-6.50 	0.840563 	29.997478
 -8.50 	-6.50 	1.301890 	29.996095
 -8.00 	-6.50 	1.966621 	29.994101
 -7.50 	-6.50 	2.897409 	29.991309
 -7.00 	-6.50 	4.163336 	29.987513
 -6.50 	-6.50 	5.834664 	29.982501
 -6.00 	-6.50 	7.975041 	29.976084
 -5.50 	-6.50 	10.631452 	29.968123
 -5.00 	-6.50 	13.822763 	29.958560
 -4.50 	-6.50 	17.528300 	29.947461
 -4.00 	-6.50 	21.678408 	29.935035
 -3.50 	-6.50 	26.149152 	29.921655
 -3.00 	-6.50 	30.763125 	29.907852
 -2.50 	-6.50 	35.297663 	29.894294
 -2.00 	-6.50 	39.500635 	29.881732
 -1.50 	-6.50 	43.112662 	29.870940
 -1.00 	-6.50 	45.893190 	29.862636
 -0.50 	-6.50 	47.646861 	29.857399
 0.00 	-6.50 	48.246184 	29.855610
 0.50 	-6.50 	47.646861 	29.857399
 1.00 	-6.50 	45.893190 	29.862636
 1.50 	-6.50 	43.112662 	29.870940
 2.00 	-6.50 	39.500635 	29.881732
 2.50 	-6.50 	35.297663 	29.894294
 3.00 	-6.50 	30.763125 	29.907852
 3.50 	-6.50 	26.149152 	29.921655
 4.00 	-6.50 	21.678408 	29.935035
 4.50 	-6.50 	17.528300 	29.947461
 5.00 	-6.50 	13.822763 	29.958560
 5.50 	-6.50 	10.631452 	29.968123
 6.00 	-6.50 	7.975041 	29.976084
 6.50 	-6.50 	5.834664 	29.982501
 7.00 	-6.50 	4.163336 	29.987513
 7.50 	-6.50 	2.897409 	29.991309
 8.00 	-6.50 	1.966621 	29.994101
 8.50 	-6.50 	1.301890 	29.996095
 9.00 	-6.50 	0.840563 	29.997478
 9.50 	-6.50 	0.529309 	29.998412
 10.00 	-6.50 	0.325080 	29.999025
 -10.00 	-6.00 	0.444332 	29.998667
 -9.50 	-6.00 	0.723479 	29.997830
 -9.00 	-6.00 	1.148914 	29.996553
 -8.50 	-6.00 	1.779472 	29.994662
 -8.00 	-6.00 	2.688052 	29.991937
 -7.50 	-6.00 	3.960288 	29.988121
 -7.00 	-6.00 	5.690606 	29.982933
 -6.50 	-6.00 	7.975041 	29.976084
 -6.00 	-6.00 	10.900588 	29.967316
 -5.50 	-6.00 	14.531472 	29.956437
 -5.00 	-6.00 	18.893477 	29.943373
 -4.50 	-6.00 	23.958346 	29.928211
 -4.00 	-6.00 	29.630871 	29.911239
 -3.50 	-6.00 	35.741653 	29.892966
 -3.00 	-6.00 	42.048207 	29.874120
 -2.50 	-6.00 	48.246184 	29.855610
 -2.00 	-6.00 	53.990967 	29.838464
 -1.50 	-6.00 	58.928023 	29.823736
 -1.00 	-6.00 	62.728554 	29.812403
 -0.50 	-6.00 	65.125537 	29.805258
 0.00 	-6.00 	65.944715 	29.802817
 0.50 	-6.00 	65.125537 	29.805258
 1.00 	-6.00 	62.728554 	29.812403
 1.50 	-6.00 	58.928023 	29.823736
 2.00 	-6.00 	53.990967 	29.838464
 2.50 	-6.00 	48.246184 	29.855610
 3.00 	-6.00 	42.048207 	29.874120
 3.50 	-6.00 	35.741653 	29.892966
 4.00 	-6.00 	29.630871 	29.911239
 4.50 	-6.00 	23.958346 	29.928211
 5.00 	-6.00 	18.893477 	29.943373
 5.50 	-6.00 	14.531472 	29.956437
 6.00 	-6.00 	10.900588 	29.967316
 6.50 	-6.00 	7.975041 	29.976084
 7.00 	-6.00 	5.690606 	29.982933
 7.50 	-6.00 	3.960288 	29.988121
 8.00 	-6.00 	2.688052 	29.991937
 8.50 	-6.00 	1.779472 	29.994662
 9.00 	-6.00 	1.148914 	29.996553
 9.50 	-6.00 	0.723479 	29.997830
 10.00 	-6.00 	0.444332 	29.998667
 -10.00 	-5.50 	0.592335 	29.998223
 -9.50 	-5.50 	0.964464 	29.997107
 -9.00 	-5.50 	1.531606 	29.995406
 -8.50 	-5.50 	2.372198 	29.992884
 -8.00 	-5.50 	3.583417 	29.989252
 -7.50 	-5.50 	5.279423 	29.984166
 -7.00 	-5.50 	7.586093 	29.977250
 -6.50 	-5.50 	10.631452 	29.968123
 -6.00 	-5.50 	14.531472 	29.956437
 -5.50 	-5.50 	19.371768 	29.941941
 -5.00 	-5.50 	25.186717 	29.924535
 -4.50 	-5.50 	31.938646 	29.904337
 -4.00 	-5.50 	39.500635 	29.881732
 -3.50 	-5.50 	47.646861 	29.857399
 -3.00 	-5.50 	56.054069 	29.832308
 -2.50 	-5.50 	64.316535 	29.807670
 -2.00 	-5.50 	71.974850 	29.784851
 -1.50 	-5.50 	78.556393 	29.765254
 -1.00 	-5.50 	83.622845 	29.750177
 -0.50 	-5.50 	86.818241 	29.740673
 0.00 	-5.50 	87.910280 	29.737425
 0.50 	-5.50 	86.818241 	29.740673
 1.00 	-5.50 	83.622845 	29.750177
 1.50 	-5.50 	78.556393 	29.765254
 2.00 	-5.50 	71.974850 	29.784851
 2.50 	-5.50 	64.316535 	29.807670
 3.00 	-5.50 	56.054069 	29.832308
 3.50 	-5.50 	47.646861 	29.857399
 4.00 	-5.50 	39.500635 	29.881732
 4.50 	-5.50 	31.938646 	29.904337
 5.00 	-5.50 	25.186717 	29.924535
 5.50 	-5.50 	19.371768 	29.941941
 6.00 	-5.50 	14.531472 	29.956437
 6.50 	-5.50 	10.631452 	29.968123
 7.00 	-5.50 	7.586093 	29.977250
 7.50 	-5.50 	5.279423 	29.984166
 8.00 	-5.50 	3.583417 	29.989252
 8.50 	-5.50 	2.372198 	29.992884
 9.00 	-5.50 	1.531606 	29.995406
 9.50 	-5.50 	0.964464 	29.997107
 10.00 	-5.50 	0.592335 	29.998223
 -10.00 	-5.00 	0.770140 	29.997690
 -9.50 	-5.00 	1.253973 	29.996238
 -9.00 	-5.00 	1.991358 	29.994027
 -8.50 	-5.00 	3.084275 	29.990749
 -8.00 	-5.00 	4.659074 	29.986026
 -7.50 	-5.00 	6.864181 	29.979415
 -7.00 	-5.00 	9.863260 	29.970425
 -6.50 	-5.00 	13.822763 	29.958560
 -6.00 	-5.00 	18.893477 	29.943373
 -5.50 	-5.00 	25.186717 	29.924535
 -5.00 	-5.00 	32.747177 	29.901919
 -4.50 	-5.00 	41.525876 	29.875681
 -4.00 	-5.00 	51.357796 	29.846322
 -3.50 	-5.00 	61.949327 	29.814726
 -3.00 	-5.00 	72.880182 	29.782154
 -2.50 	-5.00 	83.622845 	29.750177
 -2.00 	-5.00 	93.580006 	29.720569
 -1.50 	-5.00 	102.137173 	29.695148
 -1.00 	-5.00 	108.724455 	29.675593
 -0.50 	-5.00 	112.879034 	29.663267
 0.00 	-5.00 	114.298877 	29.659056
 0.50 	-5.00 	112.879034 	29.663267
 1.00 	-5.00 	108.724455 	29.675593
 1.50 	-5.00 	102.137173 	29.695148
 2.00 	-5.00 	93.580006 	29.720569
 2.50 	-5.00 	83.622845 	29.750177
 3.00 	-5.00 	72.880182 	29.782154
 3.50 	-5.00 	61.949327 	29.814726
 4.00 	-5.00 	51.357796 	29.846322
 4.50 	-5.00 	41.525876 	29.875681
 5.00 	-5.00 	32.747177 	29.901919
 5.50 	-5.00 	25.186717 	29.924535
 6.00 	-5.00 	18.893477 	29.943373
 6.50 	-5.00 	13.822763 	29.958560
 7.00 	-5.00 	9.863260 	29.970425
 7.50 	-5.00 	6.864181 	29.979415
 8.00 	-5.00 	4.659074 	29.986026
 8.50 	-5.00 	3.084275 	29.990749
 9.00 	-5.00 	1.991358 	29.994027
 9.50 	-5.00 	1.253973 	29.996238
 10.00 	-5.00 	0.770140 	29.997690
 -10.00 	-4.50 	0.976595 	29.997070
 -9.50 	-4.50 	1.590132 	29.995230
 -9.00 	-4.50 	2.525191 	29.992425
 -8.50 	-4.50 	3.911092 	29.988269
 -8.00 	-4.50 	5.908055 	29.982281
 -7.50 	-4.50 	8.704296 	29.973898
 -7.00 	-4.50 	12.507353 	29.962501
 -6.50 	-4.50 	17.528300 	29.947461
 -6.00 	-4.50 	23.958346 	29.928211
 -5.50 	-4.50 	31.938646 	29.904337
 -5.00 	-4.50 	41.525876 	29.875681
 -4.50 	-4.50 	52.657925 	29.842441
 -4.00 	-4.50 	65.125537 	29.805258
 -3.50 	-4.50 	78.556393 	29.765254
 -3.00 	-4.50 	92.417536 	29.724025
 -2.50 	-4.50 	106.040039 	29.683561
 -2.00 	-4.50 	118.666465 	29.646105
 -1.50 	-4.50 	129.517596 	29.613953
 -1.00 	-4.50 	137.870763 	29.589226
 -0.50 	-4.50 	143.139080 	29.573641
 0.00 	-4.50 	144.939548 	29.568317
 0.50 	-4.50 	143.139080 	29.573641
 1.00 	-4.50 	137.870763 	29.589226
 1.50 	-4.50 	129.517596 	29.613953
 2.00 	-4.50 	118.666465 	29.646105
 2.50 	-4.50 	106.040039 	29.683561
 3.00 	-4.50 	92.417536 	29.724025
 3.50 	-4.50 	78.556393 	29.765254
 4.00 	-4.50 	65.125537 	29.805258
 4.50 	-4.50 	52.657925 	29.842441
 5.00 	-4.50 	41.525876 	29.875681
 5.50 	-4.50 	31.938646 	29.904337
 6.00 	-4.50 	23.958346 	29.928211
 6.50 	-4.50 	17.528300 	29.947461
 7.00 	-4.50 	12.507353 	29.962501
 7.50 	-4.50 	8.704296 	29.973898
 8.00 	-4.50 	5.908055 	29.982281
 8.50 	-4.50 	3.911092 	29.988269
 9.00 	-4.50 	2.525191 	29.992425
 9.50 	-4.50 	1.590132 	29.995230
 10.00 	-4.50 	0.976595 	29.997070
 -10.00 	-4.00 	1.207820 	29.996377
 -9.50 	-4.00 	1.966621 	29.994101
 -9.00 	-4.00 	3.123071 	29.990632
 -8.50 	-4.00 	4.837107 	29.985492
 -8.00 	-4.00 	7.306883 	29.978087
 -7.50 	-4.00 	10.765179 	29.967722
 -7.00 	-4.00 	15.468671 	29.953630
 -6.50 	-4.00 	21.678408 	29.935035
 -6.00 	-4.00 	29.630871 	29.911239
 -5.50 	-4.00 	39.500635 	29.881732
 -5.00 	-4.00 	51.357796 	29.846322
 -4.50 	-4.00 	65.125537 	29.805258
 -4.00 	-4.00 	80.545057 	29.759335
 -3.50 	-4.00 	97.155885 	29.709944
 -3.00 	-4.00 	114.298877 	29.659056
 -2.50 	-4.00 	131.146726 	29.609128
 -2.00 	-4.00 	146.762663 	29.562927
 -1.50 	-4.00 	160.182973 	29.523279
 -1.00 	-4.00 	170.513888 	29.492795
 -0.50 	-4.00 	177.029564 	29.473585
 0.00 	-4.00 	179.256322 	29.467022
 0.50 	-4.00 	177.029564 	29.473585
 1.00 	-4.00 	170.513888 	29.492795
 1.50 	-4.00 	160.182973 	29.523279
 2.00 	-4.00 	146.762663 	29.562927
 2.50 	-4.00 	131.146726 	29.609128
 3.00 	-4.00 	114.298877 	29.659056
 3.50 	-4.00 	97.155885 	29.709944
 4.00 	-4.00 	80.545057 	29.759335
 4.50 	-4.00 	65.125537 	29.805258
 5.00 	-4.00 	51.357796 	29.846322
 5.50 	-4.00 	39.500635 	29.881732
 6.00 	-4.00 	29.630871 	29.911239
 6.50 	-4.00 	21.678408 	29.935035
 7.00 	-4.00 	15.468671 	29.953630
 7.50 	-4.00 	10.765179 	29.967722
 8.00 	-4.00 	7.306883 	29.978087
 8.50 	-4.00 	4.837107 	29.985492
 9.00 	-4.00 	3.123071 	29.990632
 9.50 	-4.00 	1.966621 	29.994101
 10.00 	-4.00 	1.207820 	29.996377
 -10.00 	-3.50 	1.456909 	29.995630
 -9.50 	-3.50 	2.372198 	29.992884
 -9.00 	-3.50 	3.767142 	29.988701
 -8.50 	-3.50 	5.834664 	29.982501
 -8.00 	-3.50 	8.813783 	29.973570
 -7.50 	-3.50 	12.985284 	29.961069
 -7.00 	-3.50 	18.658779 	29.944076
 -6.50 	-3.50 	26.149152 	29.921655
 -6.00 	-3.50 	35.741653 	29.892966
 -5.50 	-3.50 	47.646861 	29.857399
 -5.00 	-3.50 	61.949327 	29.814726
 -4.50 	-3.50 	78.556393 	29.765254
 -4.00 	-3.50 	97.155885 	29.709944
 -3.50 	-3.50 	117.192367 	29.650475
 -3.00 	-3.50 	137.870763 	29.589226
 -2.50 	-3.50 	158.193149 	29.529155
 -2.00 	-3.50 	177.029564 	29.473585
 -1.50 	-3.50 	193.217548 	29.425911
 -1.00 	-3.50 	205.679009 	29.389265
 -0.50 	-3.50 	213.538415 	29.366176
 0.00 	-3.50 	216.224398 	29.358289
 0.50 	-3.50 	213.538415 	29.366176
 1.00 	-3.50 	205.679009 	29.389265
 1.50 	-3.50 	193.217548 	29.425911
 2.00 	-3.50 	177.029564 	29.473585
 2.50 	-3.50 	158.193149 	29.529155
 3.00 	-3.50 	137.870763 	29.589226
 3.50 	-3.50 	117.192367 	29.650475
 4.00 	-3.50 	97.155885 	29.709944
 4.50 	-3.50 	78.556393 	29.765254
 5.00 	-3.50 	61.949327 	29.814726
 5.50 	-3.50 	47.646861 	29.857399
 6.00 	-3.50 	35.741653 	29.892966
 6.50 	-3.50 	26.149152 	29.921655
 7.00 	-3.50 	18.658779 	29.944076
 7.50 	-3.50 	12.985284 	29.961069
 8.00 	-3.50 	8.813783 	29.973570
 8.50 	-3.50 	5.834664 	29.982501
 9.00 	-3.50 	3.767142 	29.988701
 9.50 	-3.50 	2.372198 	29.992884
 10.00 	-3.50 	1.456909 	29.995630
 -10.00 	-3.00 	1.713978 	29.994859
 -9.50 	-3.00 	2.790768 	29.991629
 -9.00 	-3.00 	4.431848 	29.986707
 -8.50 	-3.00 	6.864181 	29.979415
 -8.00 	-3.00 	10.368960 	29.968909
 -7.50 	-3.00 	15.276516 	29.954205
 -7.00 	-3.00 	21.951089 	29.934219
